>>> Initializing clothing shape model...
>>> Star initialized.
>>> Get parameters list...
>>> Length of pose: 231
>>> Length of shape: 1
>>> Length of data: 231
self.base_body_list is 
['../../Data/base_body/pose_0153/subject_0000_params.json', '../../Data/base_body/pose_0079/subject_0000_params.json', '../../Data/base_body/pose_0133/subject_0000_params.json', '../../Data/base_body/pose_0206/subject_0000_params.json', '../../Data/base_body/pose_0023/subject_0000_params.json', '../../Data/base_body/pose_0144/subject_0000_params.json', '../../Data/base_body/pose_0202/subject_0000_params.json', '../../Data/base_body/pose_0191/subject_0000_params.json', '../../Data/base_body/pose_0222/subject_0000_params.json', '../../Data/base_body/pose_0041/subject_0000_params.json', '../../Data/base_body/pose_0109/subject_0000_params.json', '../../Data/base_body/pose_0168/subject_0000_params.json', '../../Data/base_body/pose_0224/subject_0000_params.json', '../../Data/base_body/pose_0215/subject_0000_params.json', '../../Data/base_body/pose_0143/subject_0000_params.json', '../../Data/base_body/pose_0227/subject_0000_params.json', '../../Data/base_body/pose_0062/subject_0000_params.json', '../../Data/base_body/pose_0016/subject_0000_params.json', '../../Data/base_body/pose_0054/subject_0000_params.json', '../../Data/base_body/pose_0204/subject_0000_params.json', '../../Data/base_body/pose_0162/subject_0000_params.json', '../../Data/base_body/pose_0130/subject_0000_params.json', '../../Data/base_body/pose_0134/subject_0000_params.json', '../../Data/base_body/pose_0066/subject_0000_params.json', '../../Data/base_body/pose_0212/subject_0000_params.json', '../../Data/base_body/pose_0157/subject_0000_params.json', '../../Data/base_body/pose_0028/subject_0000_params.json', '../../Data/base_body/pose_0189/subject_0000_params.json', '../../Data/base_body/pose_0029/subject_0000_params.json', '../../Data/base_body/pose_0000/subject_0000_params.json', '../../Data/base_body/pose_0158/subject_0000_params.json', '../../Data/base_body/pose_0177/subject_0000_params.json', '../../Data/base_body/pose_0164/subject_0000_params.json', '../../Data/base_body/pose_0119/subject_0000_params.json', '../../Data/base_body/pose_0190/subject_0000_params.json', '../../Data/base_body/pose_0076/subject_0000_params.json', '../../Data/base_body/pose_0086/subject_0000_params.json', '../../Data/base_body/pose_0207/subject_0000_params.json', '../../Data/base_body/pose_0040/subject_0000_params.json', '../../Data/base_body/pose_0084/subject_0000_params.json', '../../Data/base_body/pose_0220/subject_0000_params.json', '../../Data/base_body/pose_0159/subject_0000_params.json', '../../Data/base_body/pose_0179/subject_0000_params.json', '../../Data/base_body/pose_0030/subject_0000_params.json', '../../Data/base_body/pose_0007/subject_0000_params.json', '../../Data/base_body/pose_0200/subject_0000_params.json', '../../Data/base_body/pose_0141/subject_0000_params.json', '../../Data/base_body/pose_0138/subject_0000_params.json', '../../Data/base_body/pose_0203/subject_0000_params.json', '../../Data/base_body/pose_0176/subject_0000_params.json', '../../Data/base_body/pose_0165/subject_0000_params.json', '../../Data/base_body/pose_0052/subject_0000_params.json', '../../Data/base_body/pose_0090/subject_0000_params.json', '../../Data/base_body/pose_0001/subject_0000_params.json', '../../Data/base_body/pose_0063/subject_0000_params.json', '../../Data/base_body/pose_0122/subject_0000_params.json', '../../Data/base_body/pose_0194/subject_0000_params.json', '../../Data/base_body/pose_0132/subject_0000_params.json', '../../Data/base_body/pose_0099/subject_0000_params.json', '../../Data/base_body/pose_0147/subject_0000_params.json', '../../Data/base_body/pose_0142/subject_0000_params.json', '../../Data/base_body/pose_0014/subject_0000_params.json', '../../Data/base_body/pose_0137/subject_0000_params.json', '../../Data/base_body/pose_0107/subject_0000_params.json', '../../Data/base_body/pose_0201/subject_0000_params.json', '../../Data/base_body/pose_0195/subject_0000_params.json', '../../Data/base_body/pose_0015/subject_0000_params.json', '../../Data/base_body/pose_0002/subject_0000_params.json', '../../Data/base_body/pose_0020/subject_0000_params.json', '../../Data/base_body/pose_0003/subject_0000_params.json', '../../Data/base_body/pose_0211/subject_0000_params.json', '../../Data/base_body/pose_0102/subject_0000_params.json', '../../Data/base_body/pose_0231/subject_0000_params.json', '../../Data/base_body/pose_0019/subject_0000_params.json', '../../Data/base_body/pose_0217/subject_0000_params.json', '../../Data/base_body/pose_0175/subject_0000_params.json', '../../Data/base_body/pose_0181/subject_0000_params.json', '../../Data/base_body/pose_0043/subject_0000_params.json', '../../Data/base_body/pose_0106/subject_0000_params.json', '../../Data/base_body/pose_0139/subject_0000_params.json', '../../Data/base_body/pose_0101/subject_0000_params.json', '../../Data/base_body/pose_0128/subject_0000_params.json', '../../Data/base_body/pose_0053/subject_0000_params.json', '../../Data/base_body/pose_0115/subject_0000_params.json', '../../Data/base_body/pose_0193/subject_0000_params.json', '../../Data/base_body/pose_0111/subject_0000_params.json', '../../Data/base_body/pose_0123/subject_0000_params.json', '../../Data/base_body/pose_0117/subject_0000_params.json', '../../Data/base_body/pose_0089/subject_0000_params.json', '../../Data/base_body/pose_0182/subject_0000_params.json', '../../Data/base_body/pose_0108/subject_0000_params.json', '../../Data/base_body/pose_0073/subject_0000_params.json', '../../Data/base_body/pose_0056/subject_0000_params.json', '../../Data/base_body/pose_0226/subject_0000_params.json', '../../Data/base_body/pose_0037/subject_0000_params.json', '../../Data/base_body/pose_0218/subject_0000_params.json', '../../Data/base_body/pose_0088/subject_0000_params.json', '../../Data/base_body/pose_0009/subject_0000_params.json', '../../Data/base_body/pose_0196/subject_0000_params.json', '../../Data/base_body/pose_0083/subject_0000_params.json', '../../Data/base_body/pose_0100/subject_0000_params.json', '../../Data/base_body/pose_0039/subject_0000_params.json', '../../Data/base_body/pose_0032/subject_0000_params.json', '../../Data/base_body/pose_0024/subject_0000_params.json', '../../Data/base_body/pose_0209/subject_0000_params.json', '../../Data/base_body/pose_0171/subject_0000_params.json', '../../Data/base_body/pose_0044/subject_0000_params.json', '../../Data/base_body/pose_0184/subject_0000_params.json', '../../Data/base_body/pose_0098/subject_0000_params.json', '../../Data/base_body/pose_0091/subject_0000_params.json', '../../Data/base_body/pose_0049/subject_0000_params.json', '../../Data/base_body/pose_0047/subject_0000_params.json', '../../Data/base_body/pose_0048/subject_0000_params.json', '../../Data/base_body/pose_0036/subject_0000_params.json', '../../Data/base_body/pose_0081/subject_0000_params.json', '../../Data/base_body/pose_0183/subject_0000_params.json', '../../Data/base_body/pose_0146/subject_0000_params.json', '../../Data/base_body/pose_0077/subject_0000_params.json', '../../Data/base_body/pose_0124/subject_0000_params.json', '../../Data/base_body/pose_0150/subject_0000_params.json', '../../Data/base_body/pose_0125/subject_0000_params.json', '../../Data/base_body/pose_0092/subject_0000_params.json', '../../Data/base_body/pose_0093/subject_0000_params.json', '../../Data/base_body/pose_0121/subject_0000_params.json', '../../Data/base_body/pose_0033/subject_0000_params.json', '../../Data/base_body/pose_0027/subject_0000_params.json', '../../Data/base_body/pose_0149/subject_0000_params.json', '../../Data/base_body/pose_0061/subject_0000_params.json', '../../Data/base_body/pose_0205/subject_0000_params.json', '../../Data/base_body/pose_0155/subject_0000_params.json', '../../Data/base_body/pose_0095/subject_0000_params.json', '../../Data/base_body/pose_0116/subject_0000_params.json', '../../Data/base_body/pose_0004/subject_0000_params.json', '../../Data/base_body/pose_0145/subject_0000_params.json', '../../Data/base_body/pose_0192/subject_0000_params.json', '../../Data/base_body/pose_0174/subject_0000_params.json', '../../Data/base_body/pose_0064/subject_0000_params.json', '../../Data/base_body/pose_0018/subject_0000_params.json', '../../Data/base_body/pose_0186/subject_0000_params.json', '../../Data/base_body/pose_0229/subject_0000_params.json', '../../Data/base_body/pose_0110/subject_0000_params.json', '../../Data/base_body/pose_0120/subject_0000_params.json', '../../Data/base_body/pose_0017/subject_0000_params.json', '../../Data/base_body/pose_0148/subject_0000_params.json', '../../Data/base_body/pose_0008/subject_0000_params.json', '../../Data/base_body/pose_0225/subject_0000_params.json', '../../Data/base_body/pose_0057/subject_0000_params.json', '../../Data/base_body/pose_0058/subject_0000_params.json', '../../Data/base_body/pose_0067/subject_0000_params.json', '../../Data/base_body/pose_0131/subject_0000_params.json', '../../Data/base_body/pose_0012/subject_0000_params.json', '../../Data/base_body/pose_0161/subject_0000_params.json', '../../Data/base_body/pose_0087/subject_0000_params.json', '../../Data/base_body/pose_0129/subject_0000_params.json', '../../Data/base_body/pose_0223/subject_0000_params.json', '../../Data/base_body/pose_0210/subject_0000_params.json', '../../Data/base_body/pose_0096/subject_0000_params.json', '../../Data/base_body/pose_0060/subject_0000_params.json', '../../Data/base_body/pose_0082/subject_0000_params.json', '../../Data/base_body/pose_0104/subject_0000_params.json', '../../Data/base_body/pose_0185/subject_0000_params.json', '../../Data/base_body/pose_0180/subject_0000_params.json', '../../Data/base_body/pose_0127/subject_0000_params.json', '../../Data/base_body/pose_0188/subject_0000_params.json', '../../Data/base_body/pose_0050/subject_0000_params.json', '../../Data/base_body/pose_0046/subject_0000_params.json', '../../Data/base_body/pose_0187/subject_0000_params.json', '../../Data/base_body/pose_0065/subject_0000_params.json', '../../Data/base_body/pose_0197/subject_0000_params.json', '../../Data/base_body/pose_0071/subject_0000_params.json', '../../Data/base_body/pose_0011/subject_0000_params.json', '../../Data/base_body/pose_0069/subject_0000_params.json', '../../Data/base_body/pose_0072/subject_0000_params.json', '../../Data/base_body/pose_0213/subject_0000_params.json', '../../Data/base_body/pose_0094/subject_0000_params.json', '../../Data/base_body/pose_0156/subject_0000_params.json', '../../Data/base_body/pose_0230/subject_0000_params.json', '../../Data/base_body/pose_0034/subject_0000_params.json', '../../Data/base_body/pose_0022/subject_0000_params.json', '../../Data/base_body/pose_0103/subject_0000_params.json', '../../Data/base_body/pose_0005/subject_0000_params.json', '../../Data/base_body/pose_0167/subject_0000_params.json', '../../Data/base_body/pose_0232/subject_0000_params.json', '../../Data/base_body/pose_0170/subject_0000_params.json', '../../Data/base_body/pose_0068/subject_0000_params.json', '../../Data/base_body/pose_0214/subject_0000_params.json', '../../Data/base_body/pose_0055/subject_0000_params.json', '../../Data/base_body/pose_0075/subject_0000_params.json', '../../Data/base_body/pose_0140/subject_0000_params.json', '../../Data/base_body/pose_0045/subject_0000_params.json', '../../Data/base_body/pose_0221/subject_0000_params.json', '../../Data/base_body/pose_0013/subject_0000_params.json', '../../Data/base_body/pose_0154/subject_0000_params.json', '../../Data/base_body/pose_0114/subject_0000_params.json', '../../Data/base_body/pose_0070/subject_0000_params.json', '../../Data/base_body/pose_0198/subject_0000_params.json', '../../Data/base_body/pose_0216/subject_0000_params.json', '../../Data/base_body/pose_0097/subject_0000_params.json', '../../Data/base_body/pose_0126/subject_0000_params.json', '../../Data/base_body/pose_0152/subject_0000_params.json', '../../Data/base_body/pose_0112/subject_0000_params.json', '../../Data/base_body/pose_0078/subject_0000_params.json', '../../Data/base_body/pose_0025/subject_0000_params.json', '../../Data/base_body/pose_0151/subject_0000_params.json', '../../Data/base_body/pose_0026/subject_0000_params.json', '../../Data/base_body/pose_0080/subject_0000_params.json', '../../Data/base_body/pose_0105/subject_0000_params.json', '../../Data/base_body/pose_0035/subject_0000_params.json', '../../Data/base_body/pose_0118/subject_0000_params.json', '../../Data/base_body/pose_0136/subject_0000_params.json', '../../Data/base_body/pose_0208/subject_0000_params.json', '../../Data/base_body/pose_0085/subject_0000_params.json', '../../Data/base_body/pose_0006/subject_0000_params.json', '../../Data/base_body/pose_0173/subject_0000_params.json', '../../Data/base_body/pose_0166/subject_0000_params.json', '../../Data/base_body/pose_0113/subject_0000_params.json', '../../Data/base_body/pose_0163/subject_0000_params.json', '../../Data/base_body/pose_0059/subject_0000_params.json', '../../Data/base_body/pose_0051/subject_0000_params.json', '../../Data/base_body/pose_0135/subject_0000_params.json', '../../Data/base_body/pose_0228/subject_0000_params.json', '../../Data/base_body/pose_0038/subject_0000_params.json', '../../Data/base_body/pose_0199/subject_0000_params.json', '../../Data/base_body/pose_0169/subject_0000_params.json', '../../Data/base_body/pose_0160/subject_0000_params.json', '../../Data/base_body/pose_0021/subject_0000_params.json', '../../Data/base_body/pose_0178/subject_0000_params.json', '../../Data/base_body/pose_0042/subject_0000_params.json', '../../Data/base_body/pose_0074/subject_0000_params.json', '../../Data/base_body/pose_0172/subject_0000_params.json', '../../Data/base_body/pose_0031/subject_0000_params.json']
../../Data/base_body/pose_0153/subject_0000/clothWhite2/subject_0000_clothWhite2-scale10.obj

>>> 100/231 loading...
training... 176400/300000: loss: 15.976
training... 176500/300000: loss: 18.283
training... 176600/300000: loss: 19.587
training... 176700/300000: loss: 16.071
training... 176800/300000: loss: 16.778
training... 176900/300000: loss: 17.767
training... 177000/300000: loss: 18.048
training... 177100/300000: loss: 15.893
training... 177200/300000: loss: 16.773
training... 177300/300000: loss: 18.975
training... 177400/300000: loss: 17.466
training... 177500/300000: loss: 14.901
training... 177600/300000: loss: 16.964
training... 177700/300000: loss: 18.351
training... 177800/300000: loss: 16.483
training... 177900/300000: loss: 16.757
training... 178000/300000: loss: 16.610
training... 178100/300000: loss: 16.401
training... 178200/300000: loss: 18.715
training... 178300/300000: loss: 16.570
training... 178400/300000: loss: 17.470
training... 178500/300000: loss: 14.898
training... 178600/300000: loss: 14.701
training... 178700/300000: loss: 16.139
training... 178800/300000: loss: 17.177
training... 178900/300000: loss: 17.873
training... 179000/300000: loss: 18.796
training... 179100/300000: loss: 16.421
training... 179200/300000: loss: 17.022
training... 179300/300000: loss: 21.181
training... 179400/300000: loss: 18.140
training... 179500/300000: loss: 17.448
training... 179600/300000: loss: 18.098
training... 179700/300000: loss: 15.302
training... 179800/300000: loss: 16.279
training... 179900/300000: loss: 16.460
training... 180000/300000: loss: 18.279
training... 180100/300000: loss: 17.999
training... 180200/300000: loss: 17.472
training... 180300/300000: loss: 17.440
training... 180400/300000: loss: 16.199
training... 180500/300000: loss: 18.623
training... 180600/300000: loss: 17.445
training... 180700/300000: loss: 18.936
training... 180800/300000: loss: 15.210
training... 180900/300000: loss: 19.152
training... 181000/300000: loss: 14.563
training... 181100/300000: loss: 15.793
training... 181200/300000: loss: 18.397
training... 181300/300000: loss: 15.922
training... 181400/300000: loss: 16.512
training... 181500/300000: loss: 17.757
training... 181600/300000: loss: 14.922
training... 181700/300000: loss: 16.773
training... 181800/300000: loss: 15.888
training... 181900/300000: loss: 16.547
training... 182000/300000: loss: 18.217
training... 182100/300000: loss: 16.473
training... 182200/300000: loss: 17.387
training... 182300/300000: loss: 17.387
training... 182400/300000: loss: 15.777
training... 182500/300000: loss: 15.766
training... 182600/300000: loss: 13.601
training... 182700/300000: loss: 18.035
training... 182800/300000: loss: 17.625
training... 182900/300000: loss: 16.287
training... 183000/300000: loss: 17.579
training... 183100/300000: loss: 16.039
training... 183200/300000: loss: 16.491
training... 183300/300000: loss: 15.353
training... 183400/300000: loss: 14.884
training... 183500/300000: loss: 20.710
training... 183600/300000: loss: 19.256
training... 183700/300000: loss: 19.448
training... 183800/300000: loss: 17.363
training... 183900/300000: loss: 17.590
training... 184000/300000: loss: 15.825
training... 184100/300000: loss: 17.091
training... 184200/300000: loss: 17.530
training... 184300/300000: loss: 18.544
training... 184400/300000: loss: 19.347
training... 184500/300000: loss: 18.296
training... 184600/300000: loss: 19.161
training... 184700/300000: loss: 18.225
training... 184800/300000: loss: 16.806
training... 184900/300000: loss: 15.671
training... 185000/300000: loss: 16.134
training... 185100/300000: loss: 16.661
training... 185200/300000: loss: 16.833
training... 185300/300000: loss: 18.201
training... 185400/300000: loss: 16.232
training... 185500/300000: loss: 18.657
training... 185600/300000: loss: 16.297
training... 185700/300000: loss: 17.178
training... 185800/300000: loss: 18.398
training... 185900/300000: loss: 14.399
training... 186000/300000: loss: 17.960
training... 186100/300000: loss: 17.111
training... 186200/300000: loss: 16.382
training... 186300/300000: loss: 15.410
training... 186400/300000: loss: 17.255
training... 186500/300000: loss: 16.196
training... 186600/300000: loss: 16.750
training... 186700/300000: loss: 16.860
training... 186800/300000: loss: 15.516
training... 186900/300000: loss: 14.592
training... 187000/300000: loss: 17.236
training... 187100/300000: loss: 14.540
training... 187200/300000: loss: 16.188
training... 187300/300000: loss: 20.070
training... 187400/300000: loss: 18.074
training... 187500/300000: loss: 17.139
training... 187600/300000: loss: 15.329
training... 187700/300000: loss: 18.580
training... 187800/300000: loss: 14.190
training... 187900/300000: loss: 20.185
training... 188000/300000: loss: 16.605
training... 188100/300000: loss: 15.567
training... 188200/300000: loss: 17.551
training... 188300/300000: loss: 17.409
training... 188400/300000: loss: 18.814
training... 188500/300000: loss: 16.081
training... 188600/300000: loss: 15.203
training... 188700/300000: loss: 15.622
training... 188800/300000: loss: 18.640
training... 188900/300000: loss: 18.759
training... 189000/300000: loss: 18.438
training... 189100/300000: loss: 18.385
training... 189200/300000: loss: 15.040
training... 189300/300000: loss: 17.018
training... 189400/300000: loss: 17.798
training... 189500/300000: loss: 18.934
training... 189600/300000: loss: 17.658
training... 189700/300000: loss: 16.026
training... 189800/300000: loss: 15.850
training... 189900/300000: loss: 14.779
training... 190000/300000: loss: 16.417
training... 190100/300000: loss: 17.462
training... 190200/300000: loss: 16.931
training... 190300/300000: loss: 17.580
training... 190400/300000: loss: 16.413
training... 190500/300000: loss: 18.412
training... 190600/300000: loss: 17.960
training... 190700/300000: loss: 17.580
training... 190800/300000: loss: 14.962
training... 190900/300000: loss: 19.110
training... 191000/300000: loss: 16.781
training... 191100/300000: loss: 16.578
training... 191200/300000: loss: 17.058
training... 191300/300000: loss: 16.989
training... 191400/300000: loss: 17.139
training... 191500/300000: loss: 14.890
training... 191600/300000: loss: 16.618
training... 191700/300000: loss: 19.782
training... 191800/300000: loss: 16.966
training... 191900/300000: loss: 15.327
training... 192000/300000: loss: 16.897
training... 192100/300000: loss: 17.108
training... 192200/300000: loss: 16.453
training... 192300/300000: loss: 20.557
training... 192400/300000: loss: 19.383
training... 192500/300000: loss: 14.910
training... 192600/300000: loss: 18.903
training... 192700/300000: loss: 17.948
training... 192800/300000: loss: 20.152
training... 192900/300000: loss: 17.580
training... 193000/300000: loss: 15.901
training... 193100/300000: loss: 16.613
training... 193200/300000: loss: 16.014
training... 193300/300000: loss: 16.107
training... 193400/300000: loss: 17.438
training... 193500/300000: loss: 16.515
training... 193600/300000: loss: 17.194
training... 193700/300000: loss: 15.765
training... 193800/300000: loss: 16.046
training... 193900/300000: loss: 16.379
training... 194000/300000: loss: 19.206
training... 194100/300000: loss: 16.381
training... 194200/300000: loss: 18.373
training... 194300/300000: loss: 16.663
training... 194400/300000: loss: 16.925
training... 194500/300000: loss: 17.941
training... 194600/300000: loss: 13.901
training... 194700/300000: loss: 14.868
training... 194800/300000: loss: 15.086
training... 194900/300000: loss: 15.261
training... 195000/300000: loss: 17.608
training... 195100/300000: loss: 14.786
training... 195200/300000: loss: 18.359
training... 195300/300000: loss: 15.372
training... 195400/300000: loss: 18.691
training... 195500/300000: loss: 20.022
training... 195600/300000: loss: 17.803
training... 195700/300000: loss: 17.900
training... 195800/300000: loss: 14.427
training... 195900/300000: loss: 19.553
training... 196000/300000: loss: 16.512
training... 196100/300000: loss: 17.801
training... 196200/300000: loss: 15.539
training... 196300/300000: loss: 17.328
training... 196400/300000: loss: 14.162
training... 196500/300000: loss: 15.004
training... 196600/300000: loss: 16.688
training... 196700/300000: loss: 16.380
training... 196800/300000: loss: 14.990
training... 196900/300000: loss: 16.446
training... 197000/300000: loss: 15.790
training... 197100/300000: loss: 17.663
training... 197200/300000: loss: 18.182
training... 197300/300000: loss: 17.574
training... 197400/300000: loss: 14.416
training... 197500/300000: loss: 17.286
training... 197600/300000: loss: 18.395
training... 197700/300000: loss: 16.107
training... 197800/300000: loss: 18.014
training... 197900/300000: loss: 15.239
training... 198000/300000: loss: 18.183
training... 198100/300000: loss: 17.547
training... 198200/300000: loss: 15.176
training... 198300/300000: loss: 14.965
training... 198400/300000: loss: 15.354
training... 198500/300000: loss: 18.291
training... 198600/300000: loss: 16.273
training... 198700/300000: loss: 16.171
training... 198800/300000: loss: 15.823
training... 198900/300000: loss: 14.319
training... 199000/300000: loss: 17.682
training... 199100/300000: loss: 16.470
training... 199200/300000: loss: 17.631
training... 199300/300000: loss: 17.722
training... 199400/300000: loss: 15.512
training... 199500/300000: loss: 17.517
training... 199600/300000: loss: 16.610
training... 199700/300000: loss: 16.096
training... 199800/300000: loss: 14.702
training... 199900/300000: loss: 18.265
training... 200000/300000: loss: 15.260
training... 200100/300000: loss: 16.279
training... 200200/300000: loss: 16.621
training... 200300/300000: loss: 15.637
training... 200400/300000: loss: 17.747
training... 200500/300000: loss: 18.577
training... 200600/300000: loss: 12.930
training... 200700/300000: loss: 18.637
training... 200800/300000: loss: 19.977
training... 200900/300000: loss: 18.310
training... 201000/300000: loss: 17.745
training... 201100/300000: loss: 15.254
training... 201200/300000: loss: 18.056
training... 201300/300000: loss: 12.878
training... 201400/300000: loss: 15.910
training... 201500/300000: loss: 17.471
training... 201600/300000: loss: 16.659
training... 201700/300000: loss: 16.848
training... 201800/300000: loss: 14.696
training... 201900/300000: loss: 17.570
training... 202000/300000: loss: 17.778
training... 202100/300000: loss: 16.024
training... 202200/300000: loss: 17.233
training... 202300/300000: loss: 17.988
training... 202400/300000: loss: 16.093
training... 202500/300000: loss: 16.298
training... 202600/300000: loss: 15.672
training... 202700/300000: loss: 14.440
training... 202800/300000: loss: 16.497
training... 202900/300000: loss: 14.773
training... 203000/300000: loss: 16.953
training... 203100/300000: loss: 16.048
training... 203200/300000: loss: 15.959
training... 203300/300000: loss: 17.393
training... 203400/300000: loss: 18.385
training... 203500/300000: loss: 15.310
training... 203600/300000: loss: 18.202
training... 203700/300000: loss: 16.118
training... 203800/300000: loss: 16.306
training... 203900/300000: loss: 13.925
training... 204000/300000: loss: 16.422
training... 204100/300000: loss: 17.767
training... 204200/300000: loss: 14.311
training... 204300/300000: loss: 18.793
training... 204400/300000: loss: 18.211
training... 204500/300000: loss: 17.115
training... 204600/300000: loss: 16.857
training... 204700/300000: loss: 18.274
training... 204800/300000: loss: 16.186
training... 204900/300000: loss: 18.592
training... 205000/300000: loss: 17.584
training... 205100/300000: loss: 14.710
training... 205200/300000: loss: 15.763
training... 205300/300000: loss: 14.727
training... 205400/300000: loss: 18.888
training... 205500/300000: loss: 18.145
training... 205600/300000: loss: 17.080
training... 205700/300000: loss: 17.462
training... 205800/300000: loss: 17.501
training... 205900/300000: loss: 17.222
training... 206000/300000: loss: 16.382
training... 206100/300000: loss: 18.153
training... 206200/300000: loss: 16.660
training... 206300/300000: loss: 16.348
training... 206400/300000: loss: 17.294
training... 206500/300000: loss: 15.931
training... 206600/300000: loss: 19.104
training... 206700/300000: loss: 17.409
training... 206800/300000: loss: 18.061
training... 206900/300000: loss: 16.365
training... 207000/300000: loss: 16.401
training... 207100/300000: loss: 15.979
training... 207200/300000: loss: 16.043
training... 207300/300000: loss: 16.509
training... 207400/300000: loss: 18.657
training... 207500/300000: loss: 15.615
training... 207600/300000: loss: 19.426
training... 207700/300000: loss: 15.954
training... 207800/300000: loss: 14.460
training... 207900/300000: loss: 14.110
training... 208000/300000: loss: 17.511
training... 208100/300000: loss: 18.306
training... 208200/300000: loss: 17.900
training... 208300/300000: loss: 17.177
training... 208400/300000: loss: 15.475
training... 208500/300000: loss: 14.274
training... 208600/300000: loss: 17.428
training... 208700/300000: loss: 15.570
training... 208800/300000: loss: 17.935
training... 208900/300000: loss: 17.119
training... 209000/300000: loss: 16.624
training... 209100/300000: loss: 15.594
training... 209200/300000: loss: 14.713
training... 209300/300000: loss: 18.836
training... 209400/300000: loss: 16.439
training... 209500/300000: loss: 14.759
training... 209600/300000: loss: 16.753
training... 209700/300000: loss: 14.320
training... 209800/300000: loss: 16.810
training... 209900/300000: loss: 14.654
training... 210000/300000: loss: 17.232
training... 210100/300000: loss: 15.802
training... 210200/300000: loss: 14.453
training... 210300/300000: loss: 15.925
training... 210400/300000: loss: 17.475
training... 210500/300000: loss: 15.814
training... 210600/300000: loss: 15.866
training... 210700/300000: loss: 15.371
training... 210800/300000: loss: 17.166
training... 210900/300000: loss: 15.707
training... 211000/300000: loss: 14.379
training... 211100/300000: loss: 16.696
training... 211200/300000: loss: 17.194
training... 211300/300000: loss: 15.262
training... 211400/300000: loss: 14.891
training... 211500/300000: loss: 17.237
training... 211600/300000: loss: 17.745
training... 211700/300000: loss: 17.114
training... 211800/300000: loss: 17.456
training... 211900/300000: loss: 17.881
training... 212000/300000: loss: 16.464
training... 212100/300000: loss: 14.561
training... 212200/300000: loss: 15.873
training... 212300/300000: loss: 19.466
training... 212400/300000: loss: 19.968
training... 212500/300000: loss: 14.824
training... 212600/300000: loss: 15.071
training... 212700/300000: loss: 17.201
training... 212800/300000: loss: 17.419
training... 212900/300000: loss: 15.064
training... 213000/300000: loss: 17.822
training... 213100/300000: loss: 16.541
training... 213200/300000: loss: 17.062
training... 213300/300000: loss: 16.685
training... 213400/300000: loss: 15.984
training... 213500/300000: loss: 18.103
training... 213600/300000: loss: 17.083
training... 213700/300000: loss: 16.088
training... 213800/300000: loss: 15.833
training... 213900/300000: loss: 16.492
training... 214000/300000: loss: 18.972
training... 214100/300000: loss: 17.012
training... 214200/300000: loss: 15.343
training... 214300/300000: loss: 14.301
training... 214400/300000: loss: 16.869
training... 214500/300000: loss: 14.799
training... 214600/300000: loss: 16.567
training... 214700/300000: loss: 16.980
training... 214800/300000: loss: 16.850
training... 214900/300000: loss: 15.615
training... 215000/300000: loss: 16.818
training... 215100/300000: loss: 17.684
training... 215200/300000: loss: 15.219
training... 215300/300000: loss: 15.659
training... 215400/300000: loss: 15.521
training... 215500/300000: loss: 15.735
training... 215600/300000: loss: 16.560
training... 215700/300000: loss: 17.583
training... 215800/300000: loss: 15.598
training... 215900/300000: loss: 18.422
training... 216000/300000: loss: 16.546
training... 216100/300000: loss: 17.307
training... 216200/300000: loss: 15.733
training... 216300/300000: loss: 15.346
training... 216400/300000: loss: 15.895
training... 216500/300000: loss: 16.584
training... 216600/300000: loss: 17.341
training... 216700/300000: loss: 15.652
training... 216800/300000: loss: 15.004
training... 216900/300000: loss: 17.138
training... 217000/300000: loss: 16.633
training... 217100/300000: loss: 16.459
training... 217200/300000: loss: 16.356
training... 217300/300000: loss: 15.934
training... 217400/300000: loss: 18.470
training... 217500/300000: loss: 15.085
training... 217600/300000: loss: 15.350
training... 217700/300000: loss: 16.041
training... 217800/300000: loss: 14.754
training... 217900/300000: loss: 13.999
training... 218000/300000: loss: 15.120
training... 218100/300000: loss: 15.742
training... 218200/300000: loss: 13.352
training... 218300/300000: loss: 16.962
training... 218400/300000: loss: 17.539
training... 218500/300000: loss: 16.623
training... 218600/300000: loss: 15.003
training... 218700/300000: loss: 15.145
training... 218800/300000: loss: 17.116
training... 218900/300000: loss: 14.353
training... 219000/300000: loss: 15.748
training... 219100/300000: loss: 18.723
training... 219200/300000: loss: 18.844
training... 219300/300000: loss: 19.596
training... 219400/300000: loss: 17.204
training... 219500/300000: loss: 14.799
training... 219600/300000: loss: 16.030
training... 219700/300000: loss: 17.051
training... 219800/300000: loss: 13.690
training... 219900/300000: loss: 16.886
training... 220000/300000: loss: 17.310
training... 220100/300000: loss: 17.789
training... 220200/300000: loss: 13.833
training... 220300/300000: loss: 16.557
training... 220400/300000: loss: 15.818
training... 220500/300000: loss: 16.900
training... 220600/300000: loss: 17.099
training... 220700/300000: loss: 15.460
training... 220800/300000: loss: 17.549
training... 220900/300000: loss: 15.254
training... 221000/300000: loss: 16.348
training... 221100/300000: loss: 16.721
training... 221200/300000: loss: 14.384
training... 221300/300000: loss: 16.235
training... 221400/300000: loss: 14.686
training... 221500/300000: loss: 16.244
training... 221600/300000: loss: 15.725
training... 221700/300000: loss: 17.625
training... 221800/300000: loss: 17.427
training... 221900/300000: loss: 16.620
training... 222000/300000: loss: 15.667
training... 222100/300000: loss: 14.058
training... 222200/300000: loss: 18.436
training... 222300/300000: loss: 15.861
training... 222400/300000: loss: 16.222
